workflow_id,current_node_date_1,stage1,current_node_date_2,stage2,current_node_date_3,stage3,current_node_date_4,stage4,current_node_date_5,stage5,value
2,2021-01-18,Language Selection,2021-01-21,Initial Reminder - Spanish,2021-01-22,Second Reminder - Spanish,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,1
2,2021-01-18,Language Selection,2021-01-21,Initial Reminder - Spanish,2021-01-23,Not Converted,2021-01-23,Cancelation Confirmation,,,1
2,2021-01-18,Language Selection,2021-01-22,Initial Reminder - Spanish,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-18,Language Selection,2021-01-24,Initial Reminder - English,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-18,Language Selection,2021-01-25,Initial Reminder - English,2021-01-26,Second Reminder - English,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,1
2,2021-01-19,Initial Reminder - Spanish,2021-01-20,Second Reminder - Spanish,2021-01-22,Not Converted,2021-01-22,Cancelation Confirmation,,,1
2,2021-01-19,Language Selection,2021-01-21,Initial Reminder - English,2021-01-27,Second Reminder - English,2021-01-28,Converted,2021-01-28,Workflow Change - Renewal,1
2,2021-01-19,Language Selection,2021-01-22,Initial Reminder - English,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-19,Language Selection,2021-01-23,Initial Reminder - Spanish,2021-01-26,Not Converted,2021-01-26,Cancelation Confirmation,,,1
2,2021-01-19,Language Selection,2021-01-24,Initial Reminder - English,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-19,Language Selection,2021-01-24,Initial Reminder - Spanish,2021-01-31,Not Converted,2021-01-31,Cancelation Confirmation,,,1
2,2021-01-19,Language Selection,2021-01-24,Initial Reminder - Spanish,2021-01-31,Second Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,1
2,2021-01-19,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-19,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-02-02,Converted,2021-02-02,Workflow Change - Renewal,,,1
2,2021-01-19,Language Selection,2021-01-26,Initial Reminder - English,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,2
2,2021-01-19,Language Selection,2021-01-26,Initial Reminder - Spanish,2021-01-31,Converted,2021-01-31,Workflow Change - Renewal,,,1
2,2021-01-19,Language Selection,2021-01-26,Initial Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-19,Language Selection,2021-01-27,Initial Reminder - Spanish,2021-01-29,Converted,2021-01-29,Workflow Change - Renewal,,,1
2,2021-01-19,Language Selection,2021-01-27,Initial Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-20,Initial Reminder - English,2021-01-21,Second Reminder - English,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-20,Initial Reminder - English,2021-01-27,Second Reminder - English,2021-02-01,Converted,2021-02-01,Workflow Change - Renewal,,,1
2,2021-01-20,Initial Reminder - English,2021-01-28,Second Reminder - English,2021-01-31,Not Converted,2021-01-31,Cancelation Confirmation,,,1
2,2021-01-20,Language Selection,2021-01-21,Initial Reminder - English,2021-01-23,Second Reminder - English,2021-01-25,Not Converted,2021-01-25,Cancelation Confirmation,1
2,2021-01-20,Language Selection,2021-01-21,Initial Reminder - English,2021-01-23,Second Reminder - English,2021-01-31,Not Converted,2021-01-31,Cancelation Confirmation,1
2,2021-01-20,Language Selection,2021-01-21,Initial Reminder - English,2021-01-25,Not Converted,2021-01-25,Cancelation Confirmation,,,1
2,2021-01-20,Language Selection,2021-01-23,Initial Reminder - English,2021-01-24,Not Converted,2021-01-24,Cancelation Confirmation,,,1
2,2021-01-20,Language Selection,2021-01-24,Initial Reminder - English,2021-01-25,Not Converted,2021-01-25,Cancelation Confirmation,,,1
2,2021-01-20,Language Selection,2021-01-24,Initial Reminder - English,2021-01-27,Second Reminder - English,2021-01-30,Not Converted,2021-01-30,Cancelation Confirmation,1
2,2021-01-20,Language Selection,2021-01-24,Initial Reminder - Spanish,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-20,Language Selection,2021-01-25,Initial Reminder - English,2021-02-02,Second Reminder - English,2021-02-06,Converted,2021-02-06,Workflow Change - Renewal,1
2,2021-01-20,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-01-28,Second Reminder - Spanish,2021-01-30,Converted,2021-01-30,Workflow Change - Renewal,1
2,2021-01-20,Language Selection,2021-01-27,Initial Reminder - Spanish,2021-02-04,Not Converted,2021-02-04,Cancelation Confirmation,,,1
2,2021-01-20,Language Selection,2021-01-28,Initial Reminder - English,2021-02-03,Second Reminder - English,2021-02-09,Not Converted,2021-02-09,Cancelation Confirmation,1
2,2021-01-20,Language Selection,2021-01-28,Initial Reminder - Spanish,2021-01-29,Converted,2021-01-29,Workflow Change - Renewal,,,1
2,2021-01-21,Initial Reminder - English,2021-01-22,Second Reminder - English,2021-01-30,Not Converted,2021-01-30,Cancelation Confirmation,,,1
2,2021-01-21,Initial Reminder - English,2021-01-23,Second Reminder - English,2021-01-25,Not Converted,2021-01-25,Cancelation Confirmation,,,1
2,2021-01-21,Initial Reminder - English,2021-01-23,Second Reminder - English,2021-01-31,Not Converted,2021-01-31,Cancelation Confirmation,,,1
2,2021-01-21,Initial Reminder - English,2021-01-27,Second Reminder - English,2021-01-28,Converted,2021-01-28,Workflow Change - Renewal,,,1
2,2021-01-21,Initial Reminder - English,2021-01-28,Second Reminder - English,2021-01-30,Not Converted,2021-01-30,Cancelation Confirmation,,,1
2,2021-01-21,Initial Reminder - Spanish,2021-01-22,Second Reminder - Spanish,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-23,Initial Reminder - English,2021-01-31,Second Reminder - English,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,1
2,2021-01-21,Language Selection,2021-01-24,Initial Reminder - English,2021-01-31,Second Reminder - English,2021-02-05,Not Converted,2021-02-05,Cancelation Confirmation,1
2,2021-01-21,Language Selection,2021-01-24,Initial Reminder - Spanish,2021-01-30,Not Converted,2021-01-30,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,2
2,2021-01-21,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-02-02,Not Converted,2021-02-02,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-26,Initial Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-27,Initial Reminder - Spanish,2021-01-31,Not Converted,2021-01-31,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-27,Initial Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-28,Initial Reminder - English,2021-02-03,Second Reminder - English,2021-02-08,Not Converted,2021-02-08,Cancelation Confirmation,1
2,2021-01-21,Language Selection,2021-01-28,Initial Reminder - Spanish,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-29,Initial Reminder - English,2021-01-31,Converted,2021-01-31,Workflow Change - Renewal,,,1
2,2021-01-21,Language Selection,2021-01-29,Initial Reminder - Spanish,2021-02-01,Second Reminder - Spanish,2021-02-09,Not Converted,2021-02-09,Cancelation Confirmation,1
2,2021-01-21,Language Selection,2021-01-29,Initial Reminder - Spanish,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-21,Language Selection,2021-01-29,Initial Reminder - Spanish,2021-02-05,Not Converted,2021-02-05,Cancelation Confirmation,,,1
2,2021-01-22,Initial Reminder - English,2021-01-27,Second Reminder - English,2021-01-29,Not Converted,2021-01-29,Cancelation Confirmation,,,1
2,2021-01-22,Language Selection,2021-01-23,Initial Reminder - Spanish,2021-01-30,Not Converted,2021-01-30,Cancelation Confirmation,,,2
2,2021-01-22,Language Selection,2021-01-24,Initial Reminder - English,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-22,Language Selection,2021-01-24,Initial Reminder - Spanish,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-22,Language Selection,2021-01-25,Initial Reminder - English,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-22,Language Selection,2021-01-26,Initial Reminder - English,2021-01-31,Second Reminder - English,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,1
2,2021-01-22,Language Selection,2021-01-28,Initial Reminder - English,2021-02-04,Converted,2021-02-04,Workflow Change - Renewal,,,1
2,2021-01-22,Language Selection,2021-01-28,Initial Reminder - Spanish,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-22,Language Selection,2021-01-29,Initial Reminder - English,2021-02-04,Not Converted,2021-02-04,Cancelation Confirmation,,,1
2,2021-01-23,Initial Reminder - English,2021-01-31,Second Reminder - English,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-24,Initial Reminder - English,2021-01-28,Second Reminder - English,2021-01-29,Converted,2021-01-29,Workflow Change - Renewal,1
2,2021-01-23,Language Selection,2021-01-24,Initial Reminder - Spanish,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-26,Initial Reminder - Spanish,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-27,Initial Reminder - Spanish,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-27,Initial Reminder - Spanish,2021-01-29,Not Converted,2021-01-29,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-30,Initial Reminder - Spanish,2021-02-06,Not Converted,2021-02-06,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-31,Initial Reminder - English,2021-02-04,Second Reminder - English,2021-02-05,Converted,2021-02-05,Workflow Change - Renewal,1
2,2021-01-23,Language Selection,2021-01-31,Initial Reminder - English,2021-02-04,Second Reminder - English,2021-02-12,Not Converted,2021-02-12,Cancelation Confirmation,1
2,2021-01-23,Language Selection,2021-01-31,Initial Reminder - Spanish,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-23,Language Selection,2021-01-31,Initial Reminder - Spanish,2021-02-06,Not Converted,2021-02-06,Cancelation Confirmation,,,1
2,2021-01-24,Initial Reminder - English,2021-01-26,Second Reminder - English,2021-02-03,Converted,2021-02-03,Workflow Change - Renewal,,,1
2,2021-01-24,Initial Reminder - English,2021-01-27,Second Reminder - English,2021-01-30,Not Converted,2021-01-30,Cancelation Confirmation,,,1
2,2021-01-24,Initial Reminder - English,2021-01-28,Second Reminder - English,2021-01-29,Converted,2021-01-29,Workflow Change - Renewal,,,1
2,2021-01-24,Initial Reminder - English,2021-01-31,Second Reminder - English,2021-02-05,Not Converted,2021-02-05,Cancelation Confirmation,,,1
2,2021-01-24,Initial Reminder - Spanish,2021-01-31,Second Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-24,Language Selection,2021-01-25,Initial Reminder - Spanish,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-24,Language Selection,2021-01-28,Initial Reminder - English,2021-02-05,Not Converted,2021-02-05,Cancelation Confirmation,,,1
2,2021-01-24,Language Selection,2021-01-29,Initial Reminder - Spanish,2021-01-30,Not Converted,2021-01-30,Cancelation Confirmation,,,1
2,2021-01-24,Language Selection,2021-01-30,Initial Reminder - English,2021-02-04,Not Converted,2021-02-04,Cancelation Confirmation,,,1
2,2021-01-24,Language Selection,2021-01-30,Initial Reminder - Spanish,2021-02-02,Not Converted,2021-02-02,Cancelation Confirmation,,,1
2,2021-01-24,Language Selection,2021-02-01,Initial Reminder - English,2021-02-02,Second Reminder - English,2021-02-07,Not Converted,2021-02-07,Cancelation Confirmation,1
2,2021-01-24,Language Selection,2021-02-01,Initial Reminder - English,2021-02-09,Second Reminder - English,2021-02-14,Not Converted,2021-02-14,Cancelation Confirmation,1
2,2021-01-24,Language Selection,2021-02-01,Initial Reminder - Spanish,2021-02-07,Not Converted,2021-02-07,Cancelation Confirmation,,,1
2,2021-01-25,Initial Reminder - English,2021-01-26,Second Reminder - English,2021-01-28,Not Converted,2021-01-28,Cancelation Confirmation,,,1
2,2021-01-25,Initial Reminder - English,2021-02-02,Second Reminder - English,2021-02-06,Converted,2021-02-06,Workflow Change - Renewal,,,1
2,2021-01-25,Initial Reminder - Spanish,2021-01-28,Second Reminder - Spanish,2021-01-30,Converted,2021-01-30,Workflow Change - Renewal,,,1
2,2021-01-25,Language Selection,2021-01-26,Initial Reminder - English,2021-01-27,Not Converted,2021-01-27,Cancelation Confirmation,,,1
2,2021-01-25,Language Selection,2021-01-26,Initial Reminder - Spanish,2021-02-02,Not Converted,2021-02-02,Cancelation Confirmation,,,1
2,2021-01-25,Language Selection,2021-01-30,Initial Reminder - Spanish,2021-02-06,Converted,2021-02-06,Workflow Change - Renewal,,,1
2,2021-01-25,Language Selection,2021-01-31,Initial Reminder - English,2021-02-02,Not Converted,2021-02-02,Cancelation Confirmation,,,1
2,2021-01-25,Language Selection,2021-01-31,Initial Reminder - Spanish,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-25,Language Selection,2021-01-31,Initial Reminder - Spanish,2021-02-03,Second Reminder - Spanish,2021-02-11,Not Converted,2021-02-11,Cancelation Confirmation,1
2,2021-01-25,Language Selection,2021-02-01,Initial Reminder - English,2021-02-06,Not Converted,2021-02-06,Cancelation Confirmation,,,1
2,2021-01-25,Language Selection,2021-02-02,Initial Reminder - English,2021-02-06,Not Converted,2021-02-06,Cancelation Confirmation,,,1
2,2021-01-26,Initial Reminder - English,2021-01-31,Second Reminder - English,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-26,Language Selection,2021-01-28,Initial Reminder - Spanish,2021-02-03,Not Converted,2021-02-03,Cancelation Confirmation,,,1
2,2021-01-26,Language Selection,2021-01-29,Initial Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-26,Language Selection,2021-01-31,Initial Reminder - Spanish,2021-02-07,Converted,2021-02-07,Workflow Change - Renewal,,,1
2,2021-01-26,Language Selection,2021-02-01,Initial Reminder - English,2021-02-06,Second Reminder - English,2021-02-08,Not Converted,2021-02-08,Cancelation Confirmation,1
2,2021-01-26,Language Selection,2021-02-01,Initial Reminder - Spanish,2021-02-04,Not Converted,2021-02-04,Cancelation Confirmation,,,1
2,2021-01-26,Language Selection,2021-02-02,Initial Reminder - English,2021-02-10,Not Converted,2021-02-10,Cancelation Confirmation,,,1
2,2021-01-26,Language Selection,2021-02-02,Initial Reminder - Spanish,2021-02-08,Not Converted,2021-02-08,Cancelation Confirmation,,,1
2,2021-01-27,Language Selection,2021-01-31,Initial Reminder - Spanish,2021-02-01,Second Reminder - Spanish,2021-02-03,Converted,2021-02-03,Workflow Change - Renewal,1
2,2021-01-27,Language Selection,2021-02-01,Initial Reminder - Spanish,2021-02-09,Not Converted,2021-02-09,Cancelation Confirmation,,,1
2,2021-01-27,Language Selection,2021-02-02,Initial Reminder - English,2021-02-08,Second Reminder - English,2021-02-10,Not Converted,2021-02-10,Cancelation Confirmation,1
2,2021-01-27,Language Selection,2021-02-03,Initial Reminder - Spanish,2021-02-04,Not Converted,2021-02-04,Cancelation Confirmation,,,1
2,2021-01-27,Language Selection,2021-02-04,Initial Reminder - English,2021-02-10,Second Reminder - English,2021-02-14,Not Converted,2021-02-14,Cancelation Confirmation,1
2,2021-01-27,Language Selection,2021-02-04,Initial Reminder - English,2021-02-12,Second Reminder - English,2021-02-16,Not Converted,2021-02-16,Cancelation Confirmation,1
2,2021-01-27,Language Selection,2021-02-04,Initial Reminder - Spanish,2021-02-12,Not Converted,2021-02-12,Cancelation Confirmation,,,1
2,2021-01-28,Initial Reminder - English,2021-02-03,Second Reminder - English,2021-02-08,Not Converted,2021-02-08,Cancelation Confirmation,,,1
2,2021-01-28,Initial Reminder - English,2021-02-03,Second Reminder - English,2021-02-09,Not Converted,2021-02-09,Cancelation Confirmation,,,1
2,2021-01-28,Language Selection,2021-01-29,Initial Reminder - Spanish,2021-02-01,Not Converted,2021-02-01,Cancelation Confirmation,,,1
2,2021-01-28,Language Selection,2021-02-01,Initial Reminder - Spanish,2021-02-02,Not Converted,2021-02-02,Cancelation Confirmation,,,1
2,2021-01-28,Language Selection,2021-02-01,Initial Reminder - Spanish,2021-02-03,Second Reminder - Spanish,2021-02-10,Not Converted,2021-02-10,Cancelation Confirmation,1
2,2021-01-28,Language Selection,2021-02-01,Initial Reminder - Spanish,2021-02-09,Second Reminder - Spanish,2021-02-17,Not Converted,2021-02-17,Cancelation Confirmation,1
2,2021-01-28,Language Selection,2021-02-02,Initial Reminder - English,2021-02-06,Second Reminder - English,2021-02-07,Not Converted,2021-02-07,Cancelation Confirmation,1
